"abandon kindness"
"saddhyas varuna"
"saddles others"
"sadhya doth"
"sadhyas said"
"sadhyas underdeities"
"sadyaska sacrifice"
"safety arjuna"
"safety drinking"
"safety ye"
"saga gaurasiras"
"sagara ansu"
"sagara ansuman"
"sagara arishtanemi"
"sagara bhuridyumna"
"sagara dhundhumara"
"sagara heard"
"sagara listen"
"sagara said"
"sagara sankriti"
"sagara thus"
"sagaras side"
"sagaras sons"
"sage advice"
"sage afterwards"
"sage agastya"
"sage ajagara"
"sage also"
"sage amva"
"sage anticipating"
"sage arshtishena"
"sage arvavasu"
"sage ashtaka"
"sage asitawho"
"sage bhagiratha"
"sage bhangaswana"
"sage bharadwaja"
"sage bhima"
"sage brihadaswa"
"sage chakradhanu"
"sage chyavana"
"sage dadhichi"
"sage daksha"
"sage devoid"
"sage dhannushaksha"
"sage dharmadarsana"
"sage dhritarashtra"
"sage dhundhumara"
"sage directed"
"sage drupada"
"sage durvasa"
"sage dushmanta"
"sage galava"
"sage gautama"
"sage gaya"
"sage go"
"sage harischandra"
"sage harita"
"sage hath"
"sage hotravahana"
"sage ikshvaku"
"sage indicated"
"sage indradyumna"
"sage jamadagni"
"sage jamadagnis"
"sage janaka"
"sage janamejaya"
"sage kakshasena"
"sage kalakavrikshiya"
"sage kalmashapada"
"sage kapila"
"sage kasyapa"
"sage king"
"sage krishna"
"sage krishnadwaipayana"
"sage kshupa"
"sage kuru"
"sage kusika"
"sage kuvalaswa"
"sage likhita"
"sage lomapada"
"sage lomasa"
"sage madiraswa"
"sage mahabhisha"
"sage mandhatri"
"sage manu"
"sage markandeya"
"sage matanga"
"sage meeting"
"sage muchukunda"
"sage mudgala"
"sage nahusha"
"sage narada"
"sage nriga"
"sage pandu"
"sage parasara"
"sage parvateya"
"sage protect"
"sage pururavas"
"sage repair"
"sage rishika"
"sage saharachitta"
"sage sahasrajit"
"sage said"
"sage saikhavatya"
"sage saindhavayana"
"sage sanatkumara"
"sage sarasvata"
"sage saryati"
"sage satayupa"
"sage saying"
"sage sindhudwipa"
"sage sivi"
"sage slept"
"sage son"
"sage srinjaya"
"sage sthulasiras"
"sage sudyumna"
"sage sunaka"
"sage sweta"
"sage swetaki"
"sage thereupon"
"sage trasadasyu"
"sage trinavindu"
"sage uddalaka"
"sage unto"
"sage usanas"
"sage usinara"
"sage vaka"
"sage valakaswa"
"sage valhika"
"sage vasishtha"
"sage vasistha"
"sage viswamitra"
"sage viswavasu"
"sage vitahavya"
"sage viz"
"sage vrihadaswa"
"sage vrihaspati"
"sage vrishadarbha"
"sage vrishadarbhi"
"sage vrishadarva"
"sage vrishaparva"
"sage vyasa"
"sage yavakri"
"sage yayati"
"sage yudhishthira"
"sages agastya"
"sages conversant"
"sages disorder"
"sages ears"
"sages glad"
"sages indeed"
"sages indra"
"sages listen"
"sages marichi"
"sages name"
"sages say"
"sages shrines"
"sages speak"
"sages viz"
"sages words"
"sages yamas"
"sages yavakri"
"sages yayati"
"saha surrounded"
"saha vinda"
"sahadeva administereth"
"sahadeva also"
"sahadeva battling"
"sahadeva beholding"
"sahadeva bhimasena"
"sahadeva bore"
"sahadeva chekitana"
"sahadeva clad"
"sahadeva cognisant"
"sahadeva desist"
"sahadeva either"
"sahadeva endued"
"sahadeva falguni"
"sahadeva hath"
"sahadeva heroic"
"sahadeva however"
"sahadeva jayatsena"
"sahadeva laying"
"sahadeva nakula"
"sahadeva observant"
"sahadeva replied"
"sahadeva sahadeva"
"sahadeva said"
"sahadeva saying"
"sahadeva sayingdespatch"
"sahadeva see"
"sahadeva srutakarman"
"sahadeva srutasena"
"sahadeva struck"
"sahadeva subalas"
"sahadeva uluka"
"sahadeva upon"
"sahadeva vibhatsu"
"sahadeva vinda"
"sahadeva yudhishthira"
"sahadevas arrival"
"sahadevas bow"
"sahadevas driver"
"sahadevas head"
"sahadevas plight"
"sahadevas son"
"sahajanya karnika"
"sahajanya menaka"
"sahasrabhu multiform"
"sahasrabhuk devourer"
"sahasracharana swadhaswarupa"
"sahasrajyoti ten"
"sahasrasira sahasracharana"
"sahasravaeh ugrasravas"
"sahasravahu vikata"
"sahya suktimat"
"said ablution"
"said accept"
"said access"
"said agreeableness"
"said alas"
"said amvikas"
"said animosity"
"said arise"
"said arjuna"
"said arm"
"said baladeva"
"said begotten"
"said behold"
"said bhima"
"said bhishma"
"said brahma"
"said brahman"
"said brahmanas"
"said come"
"said contentment"
"said creatures"
"said daksha"
"said death"
"said describe"
"said dhritarashtra"
"said dissociation"
"said eleemosynation"
"said elephants"
"said even"
"said every"
"said excellent"
"said except"
"said forbear"
"said formerly"
"said friendship"
"said great"
"said grieve"
"said happy"
"said hard"
"said hath"
"said hear"
"said hearing"
"said hostilities"
"said hostility"
"said immortality"
"said innocent"
"said jara"
"said karna"
"said keep"
"said kine"
"said know"
"said kshatriyas"
"said let"
"said listen"
"said look"
"said meanwhile"
"said men"
"said morality"
"said never"
"said oh"
"said one"
"said pale"
"said penance"
"said people"
"said persons"
"said phalguna"
"said please"
"said pray"
"said prithas"
"said pursuit"
"said putting"
"said rama"
"said receiving"
"said religion"
"said righteousness"
"said rise"
"said rush"
"said salutations"
"said sent"
"said shoot"
"said since"
"said slain"
"said soon"
"said sprung"
"said srutakarman"
"said tell"
"said think"
"said though"
"said thus"
"said today"
"said tomorrow"
"said trees"
"said two"
"said unto"
"said upamanyu"
"said usinaras"
"said utterers"
"said vanquish"
"said vasishtha"
"said vasudeva"
"said venerable"
"said verily"
"said viz"
"said wait"
"said water"
"said welcome"
"said whatever"
"said whence"
"said wherefore"
"said whither"
"said wisdom"
"said without"
"said ye"
"said yes"
"said yonder"
"saida deer"
"saidcleansing thyself"
"saido bhima"
"saido royal"
"saidsince abstention"
"saidst unto"
"saidthou hast"
"saidthou mournest"
"saidwithout danger"
"saikhavatya endued"
"saikya iron"
"sailabha parama"
"sailakampin vrisha"
"saindhava chief"
"saindhava clan"
"saindhava host"
"saindhava kshatriyas"
"saindhava warriors"
"saindhava wood"
"saindhavas mountaineers"
"saindhavas thus"
"saint angiras"
"saint bharadwaja"
"saint bhrigu"
"saint kasyapa"
"saint living"
"saint lomapada"
"saint lomasa"
"saint markandeya"
"saint narada"
"saint replied"
"saint said"
"saint saying"
"saint shot"
"saint vibhandaka"
"saint vrihaspati"
"saints eat"
"saints kapila"
"saints son"
"saints suitable"
"sairindhri also"
"sairindhri class"
"sairindhri go"
"sairindhri hath"
"sairindhri let"
"sairindhri replied"
"sairindhri uttara"
"sairindhris fate"
"saivya haimavati"
"saivya sivi"
"saivya sugriva"
"saivya tribe"
"saivyas son"
"saka races"
"sakala town"
"sakas khasas"
"sakata array"
"sakata padma"
"sakata vehicle"
"sake alas"
"sake dhritarashtras"
"sake enter"
"sake know"
"sake let"
"sake neither"
"sake oh"
"sake sharadvatas"
"sake sovereignty"
"sake therefore"
"sake time"
"sake tomorrow"
"sake virtue"
"sakha visakha"
"sakra agni"
"sakra also"
"sakra arjuna"
"sakra ask"
"sakra beholding"
"sakra bestow"
"sakra brag"
"sakra cometh"
"sakra desire"
"sakra disregard"
"sakra dost"
"sakra dwell"
"sakra encountering"
"sakra freed"
"sakra going"
"sakra hast"
"sakra hath"
"sakra heaven"
"sakra hither"
"sakra however"
"sakra indra"
"sakra indulge"
"sakra injure"
"sakra kali"
"sakra karna"
"sakra let"
"sakra listen"
"sakra maruts"
"sakra narada"
"sakra regot"
"sakra replied"
"sakra said"
"sakra sakra"
"sakra salutations"
"sakra saying"
"sakra thought"
"sakra vaisravana"
"sakra vali"
"sakra varuna"
"sakra vayu"
"sakra yield"
"sakradeva shooting"
"sakras abode"
"sakras bolt"
"sakras bow"
"sakras mindhow"
"sakras seat"
"sakras son"
"sakras throne"
"sakras thunder"
"sakras thunderbolt"
"sakrathe slayer"
"sakta sahana"
"sakti missile"
"saktis son"
"saktri parasaras"
"saktris curse"
"saktris race"
"saktrithe foremost"
"sakuni also"
"sakuni clad"
"sakuni dari"
"sakuni dhananjayas"
"sakuni graha"
"sakuni hath"
"sakuni karna"
"sakuni let"
"sakuni ready"
"sakuni sauvala"
"sakuni slaying"
"sakuni therefore"
"sakunis bow"
"sakunis brothers"
"sakunis intellect"
"sakunta vabhru"
"sakuntala hath"
"sakuntalas son"
"sakuntalas words"
"sakuntas birds"
"sal stem"
"sala also"
"sala behold"
"sala bhurisravas"
"sala flowers"
"sala offshoot"
"sala salya"
"sala satwa"
"sala sprout"
"sala sudakshina"
"sala tree"
"sala trees"
"sala trunks"
"salakara muka"
"salankayana liladhya"
"sali surya"
"saline properties"
"salipinda prabhakara"
"salmali said"
"salmali seed"
"salmali tree"
"salt grain"
"salt ocean"
"salt sea"
"salt sesamum"
"salt waters"
"salutations bhishma"
"salutations said"
"salutations unto"
"saluting dronas"
"saluting krishna"
"saluting salya"
"saluting unto"
"salvation desires"
"salvation food"
"salvation found"
"salvation go"
"salvation hereafter"
"salvation may"
"salwa afresh"
"salwa burning"
"salwa destitute"
"salwa however"
"salwa prince"
"salwa punish"
"salwa salya"
"salwa slay"
"salwa thinking"
"salwa ye"
"salwas approach"
"salwas approaching"
"salwas cannot"
"salwas city"
"salwas forces"
"salwas host"
"salwas mail"
"salwas matsyas"
"salwas suspicions"
"salwas waiteth"
"salwas warriors"
"salwayana tribe"
"salweyas let"
"salya accept"
"salya also"
"salya aswatthaman"
"salya bhima"
"salya duryodhana"
"salya greatly"
"salya hath"
"salya however"
"salya jayadratha"
"salya kama"
"salya mace"
"salya said"
"salya saying"
"salya somadatta"
"salya uttamaujas"
"salya vrishasena"
"salyas bow"
"salyas brother"
"salyas car"
"salyas charioteer"
"salyas driver"
"salyas indeed"
"salyas mace"
"salyas son"
"salyas weapons"
"salyavanas life"
"sama hymns"
"sama kama"
"sama saha"
"sama santa"
"sama urananabha"
"sama veda"
"sama yajuh"
"samadhi attains"
"samadhi thus"
"saman hymns"
"saman innumerable"
"saman rich"
"saman veda"
"samana resides"
"samana udana"
"samana urges"
"samana vyana"
"samans mantras"
"samans riks"
"samans saraswati"
"samans sung"
"samans therefore"
"samans varishtha"
"samantapanchaka dispel"
"samantapanchaka king"
"samantapanchaka meanwhile"
"sambhu addressing"
"sambhu c"
"sambhu havana"
"sambhu prajapati"
"samedi vetalajanani"
"sami men"
"sami pippala"
"sami tree"
"sami trees"
"sami wood"
"samika also"
"samika said"
"samika samitinjaya"
"samika sarimejaya"
"samitinjaya kanka"
"samkarika nishkutika"
"samkha valisikha"
"samriddha patha"
"samsaptaka army"
"samsaptaka cars"
"samsaptaka force"
"samsaptaka ocean"
"samsaptaka warriors"
"samsaptakas afflicted"
"samsaptakas bhimasena"
"samsaptakas drona"
"samsaptakas fought"
"samsaptakas mad"
"samsaptakas phalguni"
"samsaptakas rallying"
"samsaptakas standing"
"samsaptakas today"
"samsaptakas vrikodara"
"samudra ocean"
"samudrasena jarasandha"
"samudrasena steeds"
"samudravega sailakampin"
"samudronmadana ranotkata"
"samva bhanukampa"
"samva charudeshna"
"samva krishnas"
"samva mightier"
"samva verily"
"samvara aswagriva"
"samvara deer"
"samvara hath"
"samvara said"
"samvara seeing"
"samvara slain"
"samvara today"
"samvara treated"
"samvarana begat"
"samvarana blest"
"samvarana conversant"
"samvarana mandhatri"
"samvarta fire"
"samvarta merusavarna"
"samvarta said"
"samvarta steadfast"
"samvartaka born"
"samvartaka fire"
"samvartaka padma"
"samvartaka vanhi"
"samvartta leader"
"samvatsarakara aswattha"
"samvritti asa"
"samvuka panchavaktra"
"samyamanis son"
"sanaichara brahma"
"sanaischara saturn"
"sanapati sushena"
"sanatana kakshivat"
"sanatana kaladhyaksha"
"sanatkumara whence"
"sancharaka kokanada"
"sanctifiest everything"
"sanctifying sincleansing"
"sanction anything"
"sand grains"
"sandal aloe"
"sandal lyres"
"sandal paste"
"sandal tree"
"sandal trees"
"sandalpaste rubbed"
"sandalpaste vala"
"sandgrains around"
"sandhya agastya"
"sandilya heaps"
"sands thorny"
"sands wakes"
"sang samas"
"sangramjit durmukha"
"sanguine rain"
"sani also"
"sani rahu"
"sani saturn"
"sanjaya abounding"
"sanjaya also"
"sanjaya became"
"sanjaya cannot"
"sanjaya continued"
"sanjaya continuedhaving"
"sanjaya continuedthus"
"sanjaya continuedunderstanding"
"sanjaya continuedvasudeva"
"sanjaya couldst"
"sanjaya deprived"
"sanjaya dhritarashtras"
"sanjaya drupadas"
"sanjaya enquire"
"sanjaya everything"
"sanjaya fought"
"sanjaya hast"
"sanjaya hath"
"sanjaya many"
"sanjaya observant"
"sanjaya old"
"sanjaya recount"
"sanjaya reft"
"sanjaya repair"
"sanjaya said"
"sanjaya saidhaving"
"sanjaya saying"
"sanjaya spoke"
"sanjaya tell"
"sanjaya vivingsati"
"sanjaya vomit"
"sanjaya whatever"
"sanjaya worthy"
"sanjayas heart"
"sanjus wife"
"sank deep"
"sankalpa ocean"
"sankalpa wish"
"sankara also"
"sankara bhava"
"sankara cast"
"sankara hath"
"sankara however"
"sankara mahadeva"
"sankara rudra"
"sankara said"
"sankara sarva"
"sankara slew"
"sankaras grace"
"sankarshana arises"
"sankarshana mildness"
"sankarshana sankarshana"
"sankarshana valadeva"
"sankarshana valarama"
"sankarshanas equal"
"sankasya sankriti"
"sankha likhita"
"sankha said"
"sankha system"
"sankhamekhala uddalaka"
"sankhamukha kushmandaka"
"sankhapinda virajas"
"sankhas breast"
"sankhasiras purnabhadra"
"sankhya cult"
"sankhya doctrine"
"sankhya doctrines"
"sankhya enquiry"
"sankhya faith"
"sankhya patanjala"
"sankhya path"
"sankhya philosophy"
"sankhya preach"
"sankhya school"
"sankhya scriptures"
"sankhya system"
"sankhya systems"
"sankhya treatises"
"sankhya yoga"
"sankhyas arrive"
"sankhyas attain"
"sankhyas nothing"
"sankocha varitaksha"
"sankriti dhruva"
"sankriti sudivatandi"
"sankritis son"
"sankukarna nilkumbha"
"sankukarna pitharaka"
"sankukarna vasuki"
"sannihati sojourning"
"sannyasa mode"
"sannyasa renunciation"
"sannyasa similarly"
"sannyasa yoga"
"sannyasins freed"
"sannyastapadas overcome"
"sanskrit alphabet"
"sanskrit nothing"
"santa pure"
"santa santa"
"santa wait"
"santabhaya sumitra"
"santana nartana"
"santanaka flowers"
"santanika kamala"
"santanu aja"
"santanu also"
"santanu answered"
"santanu begat"
"santanu beholding"
"santanu bhishma"
"santanu everything"
"santanu great"
"santanu hath"
"santanu let"
"santanu neither"
"santanu performed"
"santanu saying"
"santanu stayeth"
"santanu tell"
"santanu ye"
"santanus line"
"santanus son"
"santi dhira"
"santi saidthus"
"sanyasa also"
"sanyati ayati"
"sapphire hill"
"sapta sarasvati"
"sapta saraswat"
"saptachchada tree"
"saptaganga triganga"
"saptakrit somavachas"
"sarabha filled"
"sarabha meda"
"saradwatas daughter"
"saradwatas son"
"saradwats daughter"
"saradwats eyes"
"saradwats son"
"sarama gautami"
"sarama hearing"
"sarana akrura"
"sarana blest"
"saranga listen"
"saranga victory"
"sarangadhwaja became"
"saranya mahadeva"
"sarasa padmaketana"
"sarasana durmada"
"sarasvati accompanied"
"sarasvati bathing"
